country,age,sex,score
US,60s+,m,68.3292027030672
CA,60s+,m,82.0270118924479
US,60s+,m,86.0046010135972
US,60s+,m,67.1412655285427
CA,60s+,m,77.2519322378295
US,60s+,m,67.0558032890161
US,60s+,m,71.4445435575077
US,60s+,m,85.7627929631798
US,60s+,m,74.3350063761075
US,60s+,m,82.7882803089562
GB,60s+,m,74.6871214714788
US,60s+,m,91.7817517915474
US,60s+,m,82.7065633875983
US,60s+,m,76.9378057547978
US,60s+,m,88.9454700784492
US,60s+,m,85.2243530497487
US,60s+,m,89.6508220760595
US,60s+,m,76.5010414378984
US,60s+,m,80.6881096923635
GB,60s+,m,86.9696898297185
US,60s+,m,65.5008212796279
US,60s+,m,72.2823245184762
US,60s+,m,85.7977983719181
US,60s+,m,91.4471497326823
US,60s+,m,72.3691685923508
US,60s+,m,84.570379093999
US,60s+,m,72.5971922278404
US,60s+,m,75.9023767851648
US,60s+,m,84.8990816933413
US,60s+,m,74.125248087304
US,60s+,m,92.6092216301532
CA,60s+,m,80.7218989634532
US,60s+,m,70.1164186000824
US,60s+,m,68.0507170302527
AU,60s+,m,76.5918743397508
AU,60s+,m,68.5783803462982
US,60s+,m,83.6131836154631
US,60s+,m,75.2988405170895
CA,60s+,m,79.2986499411719
US,60s+,m,79.8878752826048
US,60s+,m,84.3389886120955
US,60s+,m,85.8525469597052
US,60s+,m,80.4997260371844
CA,60s+,m,83.944621513642
US,60s+,m,71.1502341997056
US,60s+,m,71.2950259269703
US,60s+,m,74.8249231527249
US,60s+,m,73.4110056644394
US,60s+,m,72.3885919721354
US,60s+,m,72.4270218539806
US,60s+,m,72.2136948789869
AU,60s+,m,85.8419256240484
CA,60s+,m,77.0264005731969
GB,60s+,m,73.1200742579642
US,60s+,m,90.3468705713749
US,60s+,m,82.9175961336919
US,60s+,m,63.5074457242375
US,60s+,m,71.5647057408378
US,60s+,m,83.7733581750875
US,60s+,m,74.8478654949438
US,60s+,m,92.9264103306369
US,60s+,m,75.8291072079113
US,60s+,m,80.396938718678
US,60s+,m,78.4485840105585
US,60s+,m,75.6387207834494
US,60s+,m,70.3774506137485
US,60s+,m,90.2526531678935
US,60s+,m,78.7681081110523
US,60s+,m,75.2653614041351
US,60s+,m,71.0283128988175
US,60s+,m,68.2022728380703
US,60s+,m,83.0611021213588
US,60s+,m,70.0859743569578
US,60s+,m,79.248192622548
US,60s+,m,72.0942454678672
US,60s+,m,84.0514466521286
US,60s+,m,62.8417907016618
US,60s+,m,78.7718693237929
US,60s+,m,81.8352383339689
US,60s+,m,86.2376676329101
US,60s+,m,87.0644856366284
CA,60s+,m,84.7001007325681
US,60s+,m,80.5595979449295
US,60s+,m,59.5495878230958
US,60s+,m,71.7495003271671
US,60s+,m,84.9749740700991
NZ,60s+,m,79.0227684103662
US,60s+,m,74.9107259370032
US,60s+,m,68.5227887971061
US,60s+,m,82.7498274101388
US,60s+,m,80.5748831658136
US,60s+,m,46.8362457695461
GB,60s+,m,84.5432804986125
GB,60s+,m,85.2328026112879
US,60s+,m,76.1953302437351
US,60s+,m,68.6385376290197
US,60s+,m,74.646717948573
US,60s+,m,72.41283914163
AU,60s+,m,70.326626868475
GB,60s+,m,75.3175026249318
US,60s+,m,60.4028260069234
US,60s+,m,70.39443587973
US,60s+,m,77.8698639988545
US,60s+,m,72.2053503351552
US,60s+,m,76.4687969571068
US,60s+,m,64.879214266936
US,60s+,m,83.052937460265
GB,60s+,m,91.5739475023223
US,60s+,m,75.707346573472
US,60s+,m,81.0768073385892
CA,60s+,m,75.7998387373629
US,60s+,m,87.2467983247978
US,60s+,m,62.0029178403673
US,60s+,m,90.899747344
CA,60s+,m,86.6798553970598
US,60s+,m,76.7187691160611
US,60s+,m,75.8662218848864
US,60s+,m,76.1584292919863
US,60s+,m,87.4480131614421
AU,60s+,m,88.072928259637
US,60s+,m,72.458231626522
US,60s+,m,85.9894663006777
US,60s+,m,83.5768059605644
US,60s+,m,60.3998083443869
US,60s+,m,87.7212065094638
GB,60s+,m,84.7875422464789
US,60s+,m,70.7694233882995
US,60s+,m,82.642902575788
US,60s+,m,83.1552362091662
US,60s+,m,87.7367761606971
US,60s+,m,79.6254707766431
US,60s+,m,84.3211585772224
CA,60s+,m,77.3314166525822
US,60s+,m,78.8879895848887
CA,60s+,m,79.3545143235297
US,60s+,m,81.4070899749086
GB,60s+,m,86.5374387530166
AU,60s+,m,79.691361174697
CA,60s+,m,86.6846263408661
CA,60s+,m,84.1042172252422
US,60s+,m,62.6295218865077
US,60s+,m,80.8021141304856
US,60s+,m,64.3389353439921
US,60s+,m,78.9007283519909
US,60s+,m,81.4909521490335
US,60s+,m,75.1941225003629
US,60s+,m,79.7839097279523
US,60s+,m,76.5618940549237
US,60s+,m,84.1463068455812
CA,60s+,m,82.7425313758708
US,60s+,m,61.5403755789711
AU,60s+,m,66.3984680459613
US,60s+,m,89.6901493492935
US,60s+,m,77.3061032451335
US,60s+,m,71.3425656869298
US,60s+,m,79.8147393124444
US,60s+,m,82.7818965051501
US,60s+,m,76.7876108487447
US,60s+,m,72.2829075796264
US,60s+,m,81.0519530127446
CA,60s+,m,81.8790692459082
US,60s+,m,77.1676150815828
US,60s+,m,71.2656890352567
US,60s+,m,76.3421801938897
US,60s+,m,83.3809098539253
US,60s+,m,69.4920828654652
US,60s+,m,79.1968024025361
CA,60s+,m,78.62006580191
AU,60s+,m,78.7499416630626
US,60s+,m,72.64447661915
CA,60s+,m,88.000014218657
AU,60s+,m,79.4327518060094
AU,60s+,m,83.5267241512026
US,60s+,m,89.7298004744308
US,60s+,m,80.3953710766066
US,60s+,m,88.8360169671831
US,60s+,m,88.3919019340759
US,60s+,m,62.6670865785508
US,60s+,m,78.3124511085805
CA,60s+,m,73.6150321506318
US,60s+,m,80.2487586935361
US,60s+,m,83.7686336998429
US,60s+,m,76.0060881220159
US,60s+,m,79.7132024807589
US,60s+,m,91.9081499711389
US,60s+,m,81.1429005825803
US,60s+,m,68.6235021977198
US,60s+,m,77.008291191998
US,60s+,m,65.1073487032027
CA,60s+,m,83.5478509953689
US,60s+,m,68.1417740881443
US,60s+,m,80.7398614429292
US,60s+,m,70.3441004667963
US,60s+,m,83.7757912597486
US,60s+,m,77.2927594326791
US,60s+,m,71.6335217158
US,60s+,m,69.7328634914898
US,60s+,m,76.3144167761008
US,60s+,m,72.4520444160416
US,60s+,m,77.4640157109215
US,60s+,m,72.1836804634049
US,60s+,m,75.3113544413022
US,60s+,m,78.4009952985105
US,60s+,m,74.5353678507464
US,60s+,m,82.5994895593751
US,60s+,m,79.5087878015779
US,60s+,m,87.2902271282371
US,60s+,m,80.3384353761517
US,60s+,m,83.6882201599933
US,60s+,m,80.9500546682449
US,60s+,m,63.7116867871512
US,60s+,m,68.2334985051836
US,60s+,m,84.0345598757267
CA,60s+,m,83.8817135563919
US,60s+,m,59.0265510337693
US,60s+,m,89.1878897058112
GB,60s+,m,86.8539166104581
GB,60s+,m,81.3079795750257
US,60s+,m,75.7609992155007
US,60s+,m,75.2884703732672
US,60s+,m,61.9028431673845
US,60s+,m,88.9972047525502
US,60s+,m,69.2455310906683
US,60s+,m,80.825470849162
US,60s+,m,84.2562166353067
US,60s+,m,89.3880506578301
CA,60s+,m,81.4390602033763
US,60s+,m,89.9315826417435
US,60s+,m,79.5898625006278
US,60s+,m,75.962143178497
US,60s+,m,86.7945415705132
US,60s+,m,56.6623281155314
US,60s+,m,85.1378647743591
US,60s+,m,88.1552861854115
US,60s+,m,82.147083534593
NZ,60s+,m,70.9490192787988
NZ,60s+,m,80.4947638795489
US,60s+,m,78.9951545851571
US,60s+,m,82.095850143759
US,60s+,m,75.8137884239356
US,60s+,m,68.3343282058125
CA,60s+,m,74.4558636631284
US,60s+,m,87.0171426839772
US,60s+,m,79.0019792637655
US,60s+,m,73.2767837388175
US,60s+,m,76.7434127983593
US,60s+,m,79.8829975671002
US,60s+,m,72.9782560041973
US,60s+,m,78.7425238816511
CA,60s+,m,61.2353600916408
US,60s+,m,69.8266624694779
US,60s+,m,65.9237369185402
US,60s+,m,82.2762353966633
US,60s+,m,77.335057052828
US,60s+,m,81.4486799318166
US,60s+,m,77.9484613665513
CA,60s+,m,76.3767638554176
US,60s+,m,74.5414121874741
US,60s+,m,80.5833852628157
US,60s+,m,90.5183088034391
US,60s+,m,87.0591357971231
US,60s+,m,77.8941372320766
NZ,60s+,m,83.3432416642262
US,60s+,m,77.7959087420078
US,60s+,m,71.3932775315784
CA,60s+,m,91.9445920513854
US,60s+,m,64.9931587633632
US,60s+,m,77.971274263802
US,60s+,m,78.7445869296789
US,60s+,m,83.5633265652827
US,60s+,m,72.6920213727724
US,60s+,m,91.7027814712908
US,60s+,m,83.5395665928012
US,60s+,m,76.0867567821628
US,60s+,m,75.6178371963047
US,60s+,m,70.214228899706
US,60s+,m,82.1601195260882
CA,60s+,m,86.875356675037
US,60s+,m,68.5490320481005
US,60s+,m,78.1735291083654
US,60s+,m,76.1649020016193
US,60s+,m,82.0622755879802
US,60s+,m,81.2029139981383
US,60s+,m,75.5229295009658
US,60s+,m,67.3654969959032
AU,60s+,m,70.9835427857581
US,60s+,m,82.216027257077
US,60s+,m,86.5209532812947
GB,60s+,m,80.2538462692783
US,60s+,m,74.4284126375403
US,60s+,m,74.8398911562704
US,60s+,m,84.0476748843988
US,60s+,m,72.0183815629709
CA,60s+,m,69.7921884201822
US,60s+,m,81.5772489023705
GB,60s+,m,86.8335934511075
US,60s+,m,67.1100370231129
US,60s+,m,78.0698361673525
CA,60s+,m,84.0491117953899
US,60s+,m,75.7613738377889
CA,60s+,m,36.0636904126122
US,60s+,m,89.7940652533656
NZ,60s+,m,75.8441648667767
US,60s+,m,64.3980624420302
US,60s+,m,72.8209448712213
US,60s+,m,72.3259428427333
US,60s+,m,88.9237315349636
US,60s+,m,83.0647363549187
US,60s+,m,78.6219846102453
US,60s+,m,67.1053993205229
US,60s+,m,71.672589580218
US,60s+,m,86.6918543531072
US,60s+,m,73.6676025603499
US,60s+,m,75.2134371371496
CA,60s+,m,83.8546212141713
US,60s+,m,73.4313764387653
US,60s+,m,70.0302228331566
US,60s+,m,76.5196899218219
GB,60s+,m,90.9860685007602
US,60s+,m,83.0303431089435
CA,60s+,m,70.9646124924932
AU,60s+,m,80.4476924417984
GB,60s+,m,75.2842834662823
US,60s+,m,85.7587958730403
US,60s+,m,69.744275581269
US,60s+,m,77.1370552125431
US,60s+,m,82.3331602272533
US,60s+,m,84.4586403394628
US,60s+,m,88.9799163011568
US,60s+,m,83.3053090698307
US,60s+,m,92.2724276792169
US,60s+,m,73.3179727480525
US,60s+,m,74.0004888957455
US,60s+,m,86.0167735921485
CA,60s+,m,58.6714025054659
US,60s+,m,75.4924910763899
US,60s+,m,86.0001782759181
US,60s+,m,77.0175193037306
CA,60s+,m,72.9312712947527
US,60s+,m,75.8613962025958
US,60s+,m,75.8306072581382
CA,60s+,m,76.530669452179
US,60s+,m,88.5103226018449
US,60s+,m,79.8172668154751
US,60s+,m,59.9688450140612
US,60s+,m,75.21707101592
US,60s+,m,94.7237483315846
US,60s+,m,81.2515806584131
US,60s+,m,72.189572311583
US,60s+,m,57.4264989722343
US,60s+,m,78.9637868558722
US,60s+,m,82.1366463155885
US,60s+,m,79.5297102204391
US,60s+,m,54.914369611513
US,60s+,m,75.1594743203549
US,60s+,m,76.2975972500585
US,60s+,m,86.3600618837933
US,60s+,m,78.5020861996426
US,60s+,m,78.4074663406327
US,60s+,m,54.3922442765463
US,60s+,m,67.9023427267869
US,60s+,m,84.7364729802523
US,60s+,m,83.853564081004
US,60s+,m,79.3743044137955
US,60s+,m,93.6578584712974
US,60s+,m,76.1930708374296
GB,60s+,m,84.8064671450543
US,60s+,m,78.2088743256671
US,60s+,m,82.7270845838246
US,60s+,m,83.9639049732969
GB,60s+,m,77.2094689841781
US,60s+,m,89.0484185357179
US,60s+,m,89.5686497911811
US,60s+,m,75.3659783019906
US,60s+,m,68.805626531442
US,60s+,m,89.519035634363
CA,60s+,m,89.6360192364747
US,60s+,m,73.2368648761795
US,60s+,m,77.9300224568163
US,60s+,m,78.4978723951748
US,60s+,m,82.1386400787603
US,60s+,m,81.0602035728239
US,60s+,m,86.1207163937035
CA,60s+,m,88.1852748604225
US,60s+,m,90.7236501574516
US,60s+,m,79.2187372488635
CA,60s+,m,86.3673318532251
US,60s+,m,87.1154742803247
US,60s+,m,81.3693464600614
US,60s+,m,84.6417938048641
AU,60s+,m,77.8615712409928
US,60s+,m,69.9949417085875
CA,60s+,m,85.1049278463636
US,60s+,m,60.0364438125065
CA,60s+,m,89.9668203256581
US,60s+,m,85.82930781302
GB,60s+,m,74.4316617647807
CA,60s+,m,77.2818566433021
US,60s+,m,78.3973582088947
US,60s+,m,86.4131216403274
US,60s+,m,73.2623700584684
US,60s+,m,92.5152931628483
CA,60s+,m,82.8054263212141
US,60s+,m,84.1801900061823
US,60s+,m,82.1301145212991
US,60s+,m,88.5485562468169
US,60s+,m,82.560192988742
US,60s+,m,86.4871132586684
US,60s+,m,86.3764078311977
GB,60s+,m,78.952618617387
US,60s+,m,90.4491180775776
US,60s+,m,86.414502436916
GB,60s+,m,85.551608531248
US,60s+,m,90.5220416950345
US,60s+,m,88.8862733989732
CA,60s+,m,87.6360533856011
US,60s+,m,72.138897223132
US,60s+,m,69.1734384213175
US,60s+,m,69.0010709421975
US,60s+,m,77.9597692368996
US,60s+,m,69.7420833366258
US,60s+,m,65.1436470094181
US,60s+,m,79.6041108845245
US,60s+,m,71.2025246993151
US,60s+,m,52.9638040633429
US,60s+,m,54.8949656032381
US,60s+,m,82.6382015964815
US,60s+,m,91.1903456917831
US,60s+,m,77.1655376468386
US,60s+,m,80.7874988054945
US,60s+,m,75.1435268892064
US,60s+,m,76.8462640011594
US,60s+,m,73.0253128423577
GB,60s+,m,75.5428544822193
AU,60s+,m,75.5091248523621
US,60s+,m,89.7425775748811
AU,60s+,m,61.9894015647116
US,60s+,m,75.093833960238
US,60s+,m,68.5669169184707
US,60s+,m,75.6934521453721
US,60s+,m,79.3702943339234
US,60s+,m,76.1766287542525
US,60s+,m,80.0853114042963
CA,60s+,m,74.5901732395093
US,60s+,m,88.2127041839773
US,60s+,m,82.2053945845082
US,60s+,m,71.4978089644795
US,60s+,m,79.6503794024743
GB,60s+,m,81.4889366073268
US,60s+,m,87.9404709230931
US,60s+,m,74.5335763941208
US,60s+,m,75.800200392093
US,60s+,m,78.8865628341834
GB,60s+,m,90.4715067307864
US,60s+,m,65.6764698880059
CA,60s+,m,73.2244541247686
US,60s+,m,75.6968125346161
CA,60s+,m,79.18074774955
US,60s+,m,92.4672371175672
US,60s+,m,75.0679914085638
US,60s+,m,78.0536093349968
US,60s+,m,83.3118743739933
US,60s+,m,77.6576605935892
US,60s+,m,72.3396152967498
NZ,60s+,m,75.5976756901613
US,60s+,m,72.3750538769223
US,60s+,m,65.7139364452589
US,60s+,m,82.7198469833959
US,60s+,m,78.0151878794034
US,60s+,m,93.4282906727666
US,60s+,m,86.5809747505756
CA,60s+,m,76.4379748276302
US,60s+,m,82.2333381999107
US,60s+,m,79.2395887985116
GB,60s+,m,79.8773417781506
US,60s+,m,75.2834197311174
GB,60s+,m,74.530512662161
US,60s+,m,86.0875211367827
GB,60s+,m,76.880481023164
US,60s+,m,77.4789796166477
US,60s+,m,83.3840980771042
US,60s+,m,90.5533174851111
US,60s+,m,80.7346284079055
US,60s+,m,79.0721087228684
US,60s+,m,77.6192462870053
US,60s+,m,84.9137427462708
US,60s+,m,91.2731677759439
US,60s+,m,73.7797504379636
US,60s+,m,81.8976358333159
US,60s+,m,76.2553890013979
CA,60s+,m,74.0303070772262
US,60s+,m,87.4875096648577
US,60s+,m,79.6205674963338
US,60s+,m,72.0840295155843
US,60s+,m,71.3017298352151
US,60s+,m,78.4225637714068
US,60s+,m,72.3931176321847
US,60s+,m,79.6545934996435
US,60s+,m,77.3866612641584
US,60s+,m,64.8437141662552
US,60s+,m,66.7866454592773
US,60s+,m,90.2163247855026
US,60s+,m,76.3875921212491
US,60s+,m,73.9079267496154
US,60s+,m,84.9331113554183
US,60s+,m,77.2850636570227
US,60s+,m,84.9678022343488
US,60s+,m,71.1269264419874
CA,60s+,m,70.498198057924
US,60s+,m,83.1576218207677
US,60s+,m,78.5880810093312
US,60s+,m,71.1878553742454
US,60s+,m,77.2132966312624
CA,60s+,m,84.959281127279
US,60s+,m,83.357934822284
US,60s+,m,75.8414020140966
US,60s+,m,73.3190640807152
US,60s+,m,88.8279614083114
US,60s+,m,76.6269773244858
US,60s+,m,70.1461580537614
US,60s+,m,73.3218674148832
US,60s+,m,74.8748245693389
US,60s+,m,85.7176821268651
US,60s+,m,73.2596300897144
US,60s+,m,73.0787502956532
US,60s+,m,66.6341959010987
US,60s+,m,80.5586469293173
US,60s+,m,78.5362378294979
US,60s+,m,89.0711298123712
US,60s+,m,66.0940521884532
US,60s+,m,74.8631883944784
US,60s+,m,76.5772313234352
GB,60s+,m,82.7969728569899
US,60s+,m,81.1247599000732
US,60s+,m,83.0781535578093
US,60s+,m,82.7929364606028
AU,60s+,m,82.5128014509877
US,60s+,m,81.8411801054719
US,60s+,m,77.7390431346638
US,60s+,m,65.327571119581
CA,60s+,m,74.1029499187356
US,60s+,m,91.468043412481
US,60s+,m,79.3833737572034
AU,60s+,m,75.1806628845987
US,60s+,m,79.0502277868135
US,60s+,m,87.6093505349542
US,60s+,m,73.0030769393558
US,60s+,m,83.9288617938846
US,60s+,m,72.9692322157678
US,60s+,m,54.99168691181
CA,60s+,m,84.9358036936749
US,60s+,m,76.4686427766546
US,60s+,m,76.5789650558006
US,60s+,m,83.7372055986807
CA,60s+,m,73.0441357408251
US,60s+,m,75.3858045453117
CA,60s+,m,79.1389435174919
US,60s+,m,87.516419183729
CA,60s+,m,57.0474455753962
US,60s+,m,67.2843382472084
GB,60s+,m,91.9529535597013
US,60s+,m,77.5482892635323
US,60s+,m,55.6581632012413
US,60s+,m,79.525729211136
US,60s+,m,76.4011251074927
US,60s+,m,77.2600853017398
AU,60s+,m,82.3987599905758
CA,60s+,m,71.3306711543174
US,60s+,m,75.097040619169
US,60s+,m,67.4194117387136
US,60s+,m,69.4857254624367
US,60s+,m,85.3185423073314
US,60s+,m,84.1186401899904
US,60s+,m,85.4672659011114
CA,60s+,m,70.6750824692704
US,60s+,m,86.1279370529311
US,60s+,m,81.1694237625315
US,60s+,m,80.1109493665752
AU,60s+,m,71.2645357918172
US,60s+,m,88.2012874209544
US,60s+,m,79.3500314333609
US,60s+,m,85.7839682582943
US,60s+,m,78.9208774055753
US,60s+,m,70.6944467411155
US,60s+,m,84.997899392398
US,60s+,m,86.1546239682606
US,60s+,m,77.5024646139216
US,60s+,m,79.0182285365604
US,60s+,m,81.268827120463
US,60s+,m,74.429127573967
CA,60s+,m,87.3592407309583
US,60s+,m,90.7093539584561
US,60s+,m,85.5548243761794
US,60s+,m,74.0920474131902
US,60s+,m,78.389837770235
CA,60s+,m,83.564193613295
US,60s+,m,56.2529745556059
US,60s+,m,74.3087626638867
US,60s+,m,89.7602179885975
US,60s+,m,72.2218749423822
US,60s+,m,86.013451275704
CA,60s+,m,76.1971201215472
US,60s+,m,79.0166967326686
GB,60s+,m,71.5154529327438
CA,60s+,m,84.6549288325366
US,60s+,m,74.3644722160839
US,60s+,m,81.9525085744404
US,60s+,m,89.3002355493428
US,60s+,m,85.8101350033567
US,60s+,m,82.201068422624
AU,60s+,m,77.5350082488287
US,60s+,m,78.5248299617143
US,60s+,m,91.4734465092243
US,60s+,m,83.3497603823032
CA,60s+,m,78.3590110639731
US,60s+,m,81.7580454406284
US,60s+,m,76.6283791689646
GB,60s+,m,86.8887798949366
US,60s+,m,84.4217340284515
US,60s+,m,79.1319274476596
US,60s+,m,81.2413682362863
US,60s+,m,82.4508268829613
US,60s+,m,81.9390524356138
US,60s+,m,64.9467224166507
US,60s+,m,88.9209894374723
US,60s+,m,73.8473989424251
US,60s+,m,87.6406580741916
CA,60s+,m,89.4909254785272
US,60s+,m,78.6680280630078
US,60s+,m,76.4910958352543
US,60s+,m,72.8062484235991
CA,60s+,m,92.6983936911538
US,60s+,m,87.5634792083431
US,60s+,m,82.8284225737055
US,60s+,m,77.939514421104
US,60s+,m,73.7408682703972
CA,60s+,m,79.1747112714109
CA,60s+,m,74.3055881134101
US,60s+,m,82.253343904657
CA,60s+,m,78.693731519438
US,60s+,m,74.6787740006333
US,60s+,m,81.9875693037396
US,60s+,m,77.3899566204775
CA,60s+,m,80.1199476456358
GB,60s+,m,80.0626980939082
GB,60s+,m,75.4007391986393
US,60s+,m,81.1600913338008
US,60s+,m,79.5883418193885
US,60s+,m,74.8530773889451
US,60s+,m,91.9550782856753
US,60s+,m,83.6851068018448
US,60s+,m,82.1066518979413
US,60s+,m,66.9512402443659
US,60s+,m,76.9399571986425
US,60s+,m,75.1820055501802
US,60s+,m,65.0100542675881
CA,60s+,m,81.2165073340847
AU,60s+,m,79.9083037213201
US,60s+,m,77.817337686706
NZ,60s+,m,76.3922238633746
US,60s+,m,77.6469059288502
NZ,60s+,m,86.2869795145733
AU,60s+,m,74.8015557460132
AU,60s+,m,79.962068654242
US,60s+,m,89.2552350292958
US,60s+,m,76.68165124598
US,60s+,m,83.7299718078048
US,60s+,m,65.6874809236754
US,60s+,m,75.4364427356493
US,60s+,m,87.0353485901086
US,60s+,m,85.3926703599947
US,60s+,m,78.3144513932278
US,60s+,m,83.5424839119826
US,60s+,m,84.7850384678514
US,60s+,m,82.735406146163
US,60s+,m,79.5283881858701
US,60s+,m,78.2568923984876
CA,60s+,m,73.9284220905531
US,60s+,m,76.5768179581279
US,60s+,m,74.5409541186832
CA,60s+,m,78.7716948205516
US,60s+,m,73.1209885506403
US,60s+,m,87.4640997942714
US,60s+,m,74.5442051617872
US,60s+,m,76.8859275328439
US,60s+,m,66.1565595262107
US,60s+,m,84.3758469536191
US,60s+,m,80.8903693088463
US,60s+,m,91.6635381323951
US,60s+,m,88.515718622754
US,60s+,m,76.5921909184683
GB,60s+,m,91.7085231459212
US,60s+,m,83.3256343800929
NZ,60s+,m,78.0691361276522
US,60s+,m,73.8864901165167
US,60s+,m,86.2781336752787
US,60s+,m,92.7793929453141
US,60s+,m,81.1999245679804
US,60s+,m,80.8988673701173
US,60s+,m,72.8596468411741
US,60s+,m,74.1104490999576
US,60s+,m,82.161429152447
US,60s+,m,72.5411122753507
GB,60s+,m,82.8196516044305
US,60s+,m,85.939338668305
US,60s+,m,84.8924550715656
US,60s+,m,74.957818963698
AU,60s+,m,83.0835776671024
US,60s+,m,88.6287509912065
US,60s+,m,76.901578335535
US,60s+,m,72.2704222514516
US,60s+,m,63.2377746559325
US,60s+,m,79.6048762188071
GB,60s+,m,88.2335278759932
US,60s+,m,65.141766021649
US,60s+,m,85.3462591057732
US,60s+,m,64.2008945345879
US,60s+,m,86.6369268369107
US,60s+,m,91.2421075937649
GB,60s+,m,83.8162795330087
US,60s+,m,73.7993633712731
US,60s+,m,87.1973991510458
US,60s+,m,68.1959756073498
US,60s+,m,87.603213611458
CA,60s+,m,84.8371080865729
US,60s+,m,58.2069921351614
US,60s+,m,82.3555458425766
CA,60s+,m,88.7158000364988
US,60s+,m,80.2248397221168
CA,60s+,m,69.3153714849835
CA,60s+,m,63.1341744746481
US,60s+,m,64.6111236441703
US,60s+,m,79.4002362837394
US,60s+,m,85.5807523420524
CA,60s+,m,77.0888835546516
US,60s+,m,82.0393714521612
US,60s+,m,76.4195260902246
US,60s+,m,92.3152901232243
US,60s+,m,73.6504633511816
AU,60s+,m,80.3704800283802
US,60s+,m,78.6516133518446
US,60s+,m,79.08605369074
US,60s+,m,73.7602114677429
US,60s+,m,84.7383756190538
US,60s+,m,75.0714484424818
US,60s+,m,89.0973822169361
US,60s+,m,74.2641127890065
US,60s+,m,91.8153989322794
US,60s+,m,69.9890547919841
US,60s+,m,80.5126262119129
US,60s+,m,81.698078595634
US,60s+,m,63.8577711014521
US,60s+,m,87.2738902545756
US,60s+,m,76.2972937275966
CA,60s+,m,79.6944693795272
US,60s+,m,81.5286084299996
US,60s+,m,68.1009577853339
US,60s+,m,72.6153333981832
CA,60s+,m,72.7355776443368
CA,60s+,m,76.4461419766858
US,60s+,m,74.1553033391635
US,60s+,m,65.1798487419174
US,60s+,m,79.9261665060407
US,60s+,m,75.2828858083203
US,60s+,m,75.73140210339
US,60s+,m,79.5560321992352
US,60s+,m,77.5888108071827
US,60s+,m,80.7724210877149
US,60s+,m,76.5053662515822
US,60s+,m,68.6352164972396
US,60s+,m,83.9507389081908
US,60s+,m,78.5961283991734
US,60s+,m,69.6162679010913
US,60s+,m,77.8903835940929
US,60s+,m,76.9470016161601
US,60s+,m,79.236480877513
US,60s+,m,75.3112273202056
US,60s+,m,81.828398426019
GB,60s+,m,85.3690249024935
US,60s+,m,85.1937075289676
US,60s+,m,83.9004919509448
US,60s+,m,83.6151305630448
US,60s+,m,89.7166799393571
CA,60s+,m,75.6970391919216
US,60s+,m,81.5341216556373
CA,60s+,m,74.5793598748389
US,60s+,m,78.9952847397044
US,60s+,m,77.5164111384324
US,60s+,m,65.176340511867
US,60s+,m,76.3244461268187
US,60s+,m,86.178090492086
US,60s+,m,88.9601318298706
US,60s+,m,68.0196277442433
GB,60s+,m,67.7155112581594
US,60s+,m,72.5700182219346
US,60s+,m,80.3576581534885
CA,60s+,m,76.5558745179858
US,60s+,m,77.6328650613626
US,60s+,m,76.599808817818
US,60s+,m,91.2942796457736
US,60s+,m,70.1309453163828
US,60s+,m,80.6652977885235
US,60s+,m,90.0188826534542
US,60s+,m,84.6400746610016
US,60s+,m,75.516032711381
US,60s+,m,62.7267226576805
US,60s+,m,77.7926416269371
US,60s+,m,82.0406393103656
CA,60s+,m,85.8771952756104
US,60s+,m,76.3190023955845
US,60s+,m,82.9407982129071
CA,60s+,m,78.9540775652443
US,60s+,m,66.2450767698742
US,60s+,m,78.864533174783
US,60s+,m,78.1919325391451
AU,60s+,m,93.9740806108429
US,60s+,m,77.8476146360238
US,60s+,m,86.3297780576561
US,60s+,m,75.0880432270822
AU,60s+,m,90.5360823452827
US,60s+,m,80.1499686647384
US,60s+,m,94.2291617726109
US,60s+,m,92.9534345421763
US,60s+,m,72.5281707587696
CA,60s+,m,73.0760148593358
US,60s+,m,57.9431922662826
CA,60s+,m,78.9740669940199
US,60s+,m,89.5019890651816
US,60s+,m,93.4576356650463
US,60s+,m,85.1031807473018
US,60s+,m,78.0147252160878
US,60s+,m,90.6936767998905
US,60s+,m,80.4209141717625
US,60s+,m,82.5978182389268
US,60s+,m,89.7122643222766
GB,60s+,m,71.1970194464638
US,60s+,m,82.6012866216756
US,60s+,m,88.0615562732731
US,60s+,m,89.3904888237427
US,60s+,m,93.6941925085627
US,60s+,m,75.7685285948572
US,60s+,m,75.2665621184167
US,60s+,m,85.1308796998291
US,60s+,m,77.2660217824436
US,60s+,m,80.3621070104696
US,60s+,m,70.4128535020919
CA,60s+,m,73.2605538375321
US,60s+,m,84.2087586011205
GB,60s+,m,83.3109708946376
US,60s+,m,84.7405708616688
US,60s+,m,81.7931255769162
US,60s+,m,81.9594898837663
US,60s+,m,73.5792909349714
US,60s+,m,73.9327598185766
GB,60s+,m,76.2625367868514
US,60s+,m,91.6772491564708
US,60s+,m,83.0866573999325
CA,60s+,m,89.2696024761314
CA,60s+,m,78.9652984234549
US,60s+,m,81.621508247086
US,60s+,m,71.7823353551683
US,60s+,m,67.9960663829531
US,60s+,m,68.4778470368612
US,60s+,m,88.6694714693086
US,60s+,m,73.5298306459472
US,60s+,m,84.7796818030821
US,60s+,m,73.978201122511
US,60s+,m,85.7744756199065
US,60s+,m,71.4310692246294
